54,4.53488373
69,4.858823529
70,5.686046518
71,8.044943814
76,4.204545446
77,6.956521737
87,3.230769237
106,8.600000002
107,3.945945942
108,4.279279275
109,5.491071425
118,5.247787617
122,5.990990985
123,4.792792788
124,6.162162156
125,5.063063058
126,6.513513507
128,6.812499996
130,4.553571428
131,6.026785706
132,7.118181823
133,4.432432428
134,5.589285715
137,6.472727268
140,5.845454545
142,6.26923076
146,4.422077917
147,5.714285712
149,6.477707006
150,8.517441842
153,6.201257867
154,3.557692309
155,5.198717945
158,6.496815298
160,6.729559747
162,8.098765436
165,4.841059596
166,5.225165561
167,3.841059607
169,5.315436248
170,6.771812089
172,5.35135135
174,4.927152319
175,6.523489932
176,4.850340134
177,3.72972974
178,6.149659864
179,5.744966459
180,5.550335579
181,5.06578948
184,4.534246576
185,6.594594588
189,6.581699353
191,4.157534238
192,5.061643837
193,5.897959174
194,5.00684931
195,6.112582781
196,5.597315444
198,6.278145698
199,5.637583907
200,5.041095885
201,3.414965987
202,6.69032258
203,5.214765102
204,5.358108113
205,3.927152318
207,5.710691823
208,6.962025309
210,4.9378882
211,3.522012584
213,4.006329109
214,4.993710703
217,4.373417718
218,6.220125776
219,5.224358961
223,4.738562092
225,7.132075471
226,5.2375
230,6.928143711
233,5.732919244
234,5.262195129
235,6.832369941
238,5.400000003
239,4.208333334
240,4.035928145
242,4.781065097
243,5.686390547
245,5.22289157
246,4.14634146
251,6.748466251
252,4.335403725
253,6.524390255
254,4.96855346
256,5.702531643
259,3.854430387
260,5.145569625
262,5.365384607
263,3.432258071
267,6.174193538
268,3.077419362
269,3.071428567
270,5.070967749
271,5.774193548
272,5.601307192
274,3.953947375
275,4.361290327
277,5.787096771
279,6.7375
280,5.225165569
281,4.919999999
283,7.039215695
284,5.333333334
285,4.133333336
286,5.913333336
287,5.442953015
288,4.979865771
289,5.442176871
290,5.806896552
291,5.290540541
294,4.310344829
295,3.856164383
296,4.465277771
297,5.181818187
298,4.827586211
299,5.860139866
300,4.779310353
302,5.377622383
303,3.70629371
304,6.743243239
305,4.773972599
306,4.129251689
307,5.664383556
308,3.664429534
310,4.635593214
311,6.713114759
313,4.650000001
314,3.453781503
315,6.57851239
317,3.915966383
319,4.364406793
324,6.285714284
325,6.286885246
326,5.303278681
327,5.540983606
329,5.330578508
330,5.966666662
331,4.697478984
333,4.058823518
334,4.694915255
338,4.915254241
342,5.610169489
344,4.957627117
346,4.829059831
350,6.186440668
351,6.410256408
355,3.564102573
359,4.711864414
361,3.084033609
364,3.542372875
365,5.273504272
366,6.692307692
368,4.379310344
370,3.646551731
371,4.379310348
375,4.632478636
376,7.449152539
377,6.675213677
379,4.376068385
380,5.203389823
381,5.025210089
382,4.627118643
383,4.516949157
384,5.101694915
385,6.570247939
386,4.931623939
388,6.666666662
389,6.504273504
391,6.491803276
392,4.124999999
394,4.949579832
395,4.268907567
397,4.025210082
398,3.97478991
399,5.067226894
400,4.546218493
401,5.025210082
402,5.168067219
403,4.655462182
404,5.788135603
405,4.016949158
406,3.915254235
407,5.383333328
408,3.563025204
410,5.378151262
411,6.050000007
412,3.865546221
413,3.781512605
414,3.613445376
417,3.90066226
423,4.864516137
425,5.129032269
429,5.942307691
430,6.1025641
431,5.782051287
432,4.50318472
438,6.251612904
441,5.767741925
442,5.607843134
443,4.602649008
444,4.842105248
448,6.900000002
452,4.466666669
453,5.569536433
454,5.039735101
455,4.807947025
456,5.953642394
457,5.346666662
460,4.182432429
461,5.304054051
465,6.326530605
467,5.751724138
469,4.708333328
470,4.708333336
471,5.916666668
473,4.784722216
482,6.360544225
483,6.680272106
484,5.081632654
485,5.664429535
486,5.610738258
488,7.258278152
489,6.033557046
490,6.168918924
492,4.612244886
493,6.912162164
494,5.622516559
495,4.880000002
497,6.053333326
498,4.839999995
499,4.95333334
500,5.108108113
501,5.489932887
503,5.319727894
505,5.809210535
506,6.496644301
507,3.148648653
510,6.402684568
513,3.636904767
519,6.401197596
521,7.640718555
524,5.620481926
525,4.742514969
527,4.133333331
528,3.30722891
530,3.815476193
534,5.347305396
535,6.514792902
540,6.386904761
541,6.095238094
542,6.282208595
543,6.202380956
547,4.680722898
548,6.100000005
549,4.898203597
551,6.130177515
554,4.760479047
555,6.553571439
557,5.803571433
558,5.023952098
561,4.548780497
562,5.493975901
563,6.499999997
570,4.778443118
571,6.005917165
572,5.178571432
573,6.478787879
574,6.470588241
575,3.658536586
576,6.373493979
577,6.550295855
579,5.68292683
581,6.410714291
584,6.285714289
585,4.727810651
586,5.751515147
588,5.8982036
591,4.760479044
595,6.53012048
596,5.424242434
598,4.421686741
600,6.087209308
602,3.047904192
603,5.638036808
606,6.244047617
608,4.71686746
610,5.29761905
612,5.865853656
615,5.526946107
616,2.406060605
617,5.538922148
620,6.000000007
621,6.765060239
622,5.150602404
623,5.625000004
624,3.726190484
637,6.368983958
639,6.16489361
644,6.827225131
645,3.82539682
646,5.625000003
647,6.287292827
648,5.208333322
649,5.937172775
650,6.731182783
654,6.078947368
655,4.228260881
656,4.592391299
657,5.253968257
660,5.60846561
662,5.151351357
667,5.532258062
668,4.808510635
